
# Description of the Experiment:
#  - We generate the costs to up to 5000 tasks for 10 and 100 resources.
#  - All resources costs follow random functions with RNG seeds starting at 100.
#  - Accuracy costs were later normalized.
#  - We schedule from 1000 to 5000 tasks in increments of 100.
#  - We run adapted versions of OLAR; MC²MKP; ELASTIC; and FedAECS; and
#    MEC and ECMTC schedulers.
#  - We use no lower or upper task assignment limits for resources.
#  - Every result is verified and logged to a CSV file.
Scheduler_Name,Num_Tasks,Num_Resources,Num_Selected_Resources,Makespan,Energy_Consumption,Training_Accuracy
OLAR,2300,100,98,4775.451120561893,251272.80443827182,0.6551308236004602
ELASTIC,2300,100,100,4954.774256652051,231209.61140086572,0.35684010768148433
FedAECS,2300,100,1,4198.2605191433895,4198.2605191433895,0.6097435227840586
MC²MKP,2300,100,99,475.9280027342622,10172.766850215185,0.00525118821844004
MEC,2300,100,99,249.9833126638229,11677.219765790298,0.044994156298039385
ECMTC,2300,100,99,475.9280027342622,10172.766850215188,0.00525118821844004
OLAR,2400,100,98,4819.778075666923,256396.7020863502,0.6551308236004602
ELASTIC,2400,100,100,4941.436688566298,225576.110084856,0.31129734631651174
FedAECS,2400,100,1,4659.817770767528,4659.817770767528,0.6587134192437908
MC²MKP,2400,100,99,392.2923295086794,9750.313093992043,0.00525118821844004
MEC,2400,100,99,233.8575451200259,12090.304543070679,0.04499415629796312
ECMTC,2400,100,99,392.2923295086794,9750.313093992048,0.00525118821844004
OLAR,2500,100,98,4775.451120561893,261077.26423043606,0.6551308236004602
ELASTIC,2500,100,100,4990.907101015736,245133.39852358674,0.8579295549867534
FedAECS,2500,100,1,2098.7398529022844,2098.7398529022844,0.35058757722700173
MC²MKP,2500,100,99,392.2923295086794,9368.44152319111,0.005251187094635671
MEC,2500,100,99,224.88292529973253,11469.735785436573,0.04499415629796312
ECMTC,2500,100,99,392.2923295086794,9368.441523191115,0.005251187094635671
OLAR,2600,100,98,4832.156582555602,255457.40073153612,0.6551308236004602
ELASTIC,2600,100,100,4854.224998876553,254843.08183504868,0.8276781058127264
FedAECS,2600,100,1,1862.801986854752,1862.801986854752,0.3167772434910226
MC²MKP,2600,100,99,392.2923295086794,8997.93278727305,0.005251187094635671
MEC,2600,100,99,213.84441384990848,10065.559013961565,0.0052511882183637745
ECMTC,2600,100,99,392.2923295086794,8997.932787273054,0.005251187094635671
OLAR,2700,100,98,4775.451120561893,254977.8063816194,0.6551308236004602
ELASTIC,2700,100,100,4998.0538004198,258689.3608983693,0.49718271580228596
FedAECS,2700,100,1,2505.5933191224976,2505.5933191224976,0.4063327860093927
MC²MKP,2700,100,99,392.2923295086794,8653.756727840104,0.005251187094635671
MEC,2700,100,99,210.3428979508054,9293.311069457031,0.005251188218249022
ECMTC,2700,100,99,392.2923295086794,8653.756727840107,0.005251187094635671
OLAR,2800,100,98,4775.451120561893,259763.94042425044,0.6551308236004602
ELASTIC,2800,100,100,4979.267317036078,269041.76450237364,0.8031393071648752
FedAECS,2800,100,1,2420.2363070224797,2420.2363070224797,0.3948923670195258
MC²MKP,2800,100,99,392.2923295086794,8329.801560680658,0.005251187094635671
MEC,2800,100,99,207.96721873843683,9618.961716520125,0.0052511882183637745
ECMTC,2800,100,99,392.2923295086794,8329.801560680662,0.005251187094635671
OLAR,2900,100,98,4775.451120561893,257492.63803375754,0.6551308236004602
ELASTIC,2900,100,100,4955.39485340006,242136.50642702967,0.4808807615613053
FedAECS,2900,100,1,1100.7180863366877,1100.7180863366877,0.19903460704693626
MC²MKP,2900,100,99,287.677757795195,8020.52587368156,0.005251187094635671
MEC,2900,100,99,204.70314890316365,9750.540167803485,0.0052511882183637745
ECMTC,2900,100,99,287.677757795195,8020.525873681563,0.005251187094635671
OLAR,3000,100,98,4775.451120561893,259597.36178022932,0.6551308236004602
ELASTIC,3000,100,100,4978.840408307517,262771.10853179416,0.1952842175360586
FedAECS,3000,100,1,2426.6626347525885,2426.6626347525885,0.39575825992196934
MC²MKP,3000,100,99,275.82916754977924,7733.682800743415,0.005251187094635671
MEC,3000,100,99,199.50973752229095,9298.714997448946,0.005251188218249022
ECMTC,3000,100,99,275.82916754977924,7733.682800743418,0.005251187094635671
OLAR,3100,100,98,4775.451120561893,256258.58796406182,0.6551308236004604
ELASTIC,3100,100,100,4967.235817903265,256971.82972056846,0.8456137233449327
FedAECS,3100,100,1,4119.678175726838,4119.678175726838,0.6011619322167392
MC²MKP,3100,100,99,275.82916754977924,7462.4165806105375,0.005251187094444652
MEC,3100,100,99,192.81678611447805,8812.075640917315,0.005251188218249022
ECMTC,3100,100,99,275.82916754977924,7462.41658061054,0.005251187094444652
OLAR,3200,100,98,4775.451120561893,257780.19182372396,0.6551308236004604
ELASTIC,3200,100,100,4979.289927218145,257296.1057081356,0.3070096355865971
FedAECS,3200,100,1,4793.57734589771,4793.57734589771,0.6724680205363821
MC²MKP,3200,100,99,210.3428979508054,7191.331614884392,0.005251187094444652
MEC,3200,100,99,191.64536506009634,8617.592202089507,0.005251188218249022
ECMTC,3200,100,99,210.3428979508054,7191.331614884394,0.005251187094444652
OLAR,3300,100,98,4775.451120561893,256659.56794358042,0.6551308236004604
ELASTIC,3300,100,100,4946.115597658246,247971.90199589104,0.26954205498441525
FedAECS,3300,100,1,2132.6834840372117,2132.6834840372117,0.35535905000678075
MC²MKP,3300,100,99,210.3428979508054,6951.302365002708,0.005251187094444652
MEC,3300,100,99,182.95229481205433,8424.064683868166,0.005251188218248989
ECMTC,3300,100,99,210.3428979508054,6951.302365002709,0.005251187094444652
OLAR,3400,100,98,4794.393939008473,259066.55219621997,0.6550589193258306
ELASTIC,3400,100,100,4992.368718448247,246441.8983481016,0.851255877270203
FedAECS,3400,100,1,4253.9111377040845,4253.9111377040845,0.6157766147603297
MC²MKP,3400,100,99,210.3428979508054,6741.937120890971,0.005251187094444652
MEC,3400,100,99,176.09895901838368,8082.011849189942,0.005251188218248989
ECMTC,3400,100,99,210.3428979508054,6741.9371208909715,0.005251187094444652
OLAR,3500,100,98,4794.393939008473,261714.87825166289,0.6551725449306759
ELASTIC,3500,100,100,4923.627977975495,236906.61597385746,0.46454832756562275
FedAECS,3500,100,1,381.39195753297327,381.39195753297327,0.07353509657835589
MC²MKP,3500,100,99,210.3428979508054,6547.886859740276,0.005251187094444652
MEC,3500,100,99,175.74873372471322,8103.975742701959,0.005251188218248989
ECMTC,3500,100,99,210.3428979508054,6547.886859740276,0.005251187094444652
OLAR,3600,100,98,4794.393939008473,257738.60173100707,0.6551725319636378
ELASTIC,3600,100,100,4966.574500583776,264615.5684294568,0.5809293464406663
FedAECS,3600,100,1,3280.0548296077227,3280.0548296077227,0.5045566609816153
MC²MKP,3600,100,99,210.3428979508054,6372.694516864387,0.005251187094444652
MEC,3600,100,99,175.0984244501219,7352.986476837544,0.005251188218248989
ECMTC,3600,100,99,210.3428979508054,6372.694516864388,0.005251187094444652
OLAR,3700,100,98,4794.393939008473,255284.10939778792,0.6551725319636378
ELASTIC,3700,100,100,4996.183885637091,240662.23877843234,0.9662831011994878
FedAECS,3700,100,1,906.0849795482268,906.0849795482268,0.16660141053548588
MC²MKP,3700,100,99,208.37442440254983,6200.783021660151,0.005251187094444652
MEC,3700,100,99,169.2249355723291,7416.277200620359,0.005251188218248989
ECMTC,3700,100,99,208.37442440254983,6200.78302166015,0.005251187094444652
OLAR,3800,100,98,4888.265490089421,253211.33355651936,0.6551725319636378
ELASTIC,3800,100,100,4956.636087404545,264152.5652925388,0.28587582921953536
FedAECS,3800,100,1,2643.8085973256416,2643.8085973256416,0.4245846623766157
MC²MKP,3800,100,99,208.37442440254983,6032.7900560266535,0.005251187094444652
MEC,3800,100,99,165.46491088229698,7057.14534869473,0.005251188218248989
ECMTC,3800,100,99,208.37442440254983,6032.790056026654,0.005251187094444652
OLAR,3900,100,98,4888.265490089421,250052.23927608607,0.6551725319636378
ELASTIC,3900,100,100,4934.864932575192,252656.68701378952,0.8706096689180162
FedAECS,3900,100,1,16.017173475692537,16.017173475692537,0.003199483395930158
MC²MKP,3900,100,99,207.96721873843683,5875.054220181382,0.005251187094444652
MEC,3900,100,99,162.5508084784172,7239.464462691003,0.005251188218248989
ECMTC,3900,100,99,207.96721873843683,5875.054220181381,0.005251187094444652
OLAR,4000,100,98,4888.265490089421,255872.14150626297,0.6551725319636378
ELASTIC,4000,100,100,4886.521311232405,233827.95961461033,0.08394494018975904
FedAECS,4000,100,1,3300.1090020651386,3300.1090020651386,0.5069762521122543
MC²MKP,4000,100,99,207.96721873843683,5713.475581841196,0.005251187094444652
MEC,4000,100,99,159.7936142686268,7161.069927037413,0.005251188218248989
ECMTC,4000,100,99,207.96721873843683,5713.475581841195,0.005251187094444652
OLAR,4100,100,98,4888.265490089421,251571.10908552955,0.6551725319636378
ELASTIC,4100,100,100,4974.463512247796,263832.80427797965,0.7858039419585293
FedAECS,4100,100,1,4556.556110077516,4556.556110077516,0.6479640113928906
MC²MKP,4100,100,99,207.96721873843683,5560.434695198018,0.005251187094444652
MEC,4100,100,99,146.91853358679674,6429.122704176333,0.005251188218248989
ECMTC,4100,100,99,207.96721873843683,5560.434695198017,0.005251187094444652
OLAR,4200,100,98,4888.265490089421,256154.07259001475,0.6551725319636378
ELASTIC,4200,100,100,4988.976027596473,266258.41693218134,0.23056433620333908
FedAECS,4200,100,1,107.53067246017322,107.53067246017322,0.02128584648659901
MC²MKP,4200,100,99,207.96721873843683,5408.1209961125805,0.005251187094444652
MEC,4200,100,99,142.37113239048472,6137.222928997632,0.005251187825605581
ECMTC,4200,100,99,207.96721873843683,5408.1209961125805,0.005251187094444652
OLAR,4300,100,99,4888.265490089421,254265.78541477138,0.6551725319636378
ELASTIC,4300,100,100,4912.598165861385,229284.47897989978,0.10768459104739289
FedAECS,4300,100,1,2320.318444777567,2320.318444777567,0.3813319274423409
MC²MKP,4300,100,99,207.96721873843683,5255.18234527605,0.005251187094444652
MEC,4300,100,99,136.59641925163334,6056.120839275609,0.005251187825605581
ECMTC,4300,100,99,207.96721873843683,5255.182345276049,0.005251187094444652
OLAR,4400,100,99,4888.265490089421,255008.8916441047,0.6551725319636378
ELASTIC,4400,100,100,4998.422877171394,253120.19237896174,0.9595135130733871
FedAECS,4400,100,1,1865.5763606635212,1865.5763606635212,0.317181532094915
MC²MKP,4400,100,99,207.96721873843683,5114.733603330509,0.005251187094444652
MEC,4400,100,99,135.78707958945836,5979.095434583455,0.005251187825605581
ECMTC,4400,100,99,207.96721873843683,5114.733603330506,0.005251187094444652
OLAR,4500,100,99,4888.265490089421,255953.82612451204,0.6551725319636378
ELASTIC,4500,100,100,4942.792504277735,229777.03110953007,0.3341114229129557
FedAECS,4500,100,1,135.48602837249624,135.48602837249624,0.026746232913256188
MC²MKP,4500,100,99,207.96721873843683,4984.981730726497,0.005251187094444652
MEC,4500,100,99,133.13096623934928,5684.844142617953,0.005251187825605581
ECMTC,4500,100,99,207.96721873843683,4984.981730726495,0.005251187094444652
OLAR,4600,100,99,4888.265490089421,254366.44345268497,0.6551725319636378
ELASTIC,4600,100,100,4939.6867816596905,244499.7997210765,0.555769393777801
FedAECS,4600,100,1,4925.146168982598,4925.146168982598,0.6858152530620049
MC²MKP,4600,100,99,207.96721873843683,4855.113311123076,0.005251187094444652
MEC,4600,100,99,129.2323585053945,5817.0618569719245,0.005251187825605581
ECMTC,4600,100,99,207.96721873843683,4855.113311123074,0.005251187094444652
OLAR,4700,100,99,4888.265490089421,250099.24955790045,0.6551725319636378
ELASTIC,4700,100,100,4990.889882734482,236416.60091880048,0.7310608181749074
FedAECS,4700,100,1,4015.4569574927805,4015.4569574927805,0.5896656409777382
MC²MKP,4700,100,99,207.96721873843683,4745.002525514292,0.005251187094444652
MEC,4700,100,99,126.27350522559533,5797.259620535831,0.005251187825573848
ECMTC,4700,100,99,207.96721873843683,4745.002525514291,0.005251187094444652
OLAR,4800,100,100,4888.265490089421,253619.2622493879,0.8031355290600181
ELASTIC,4800,100,100,4988.240353374696,275097.66019767924,0.37073885965598186
FedAECS,4800,100,1,3088.0400899907777,3088.0400899907777,0.48108826263335525
MC²MKP,4800,100,99,204.70314890316365,4636.901529581633,0.005251187094444652
MEC,4800,100,99,125.52922215861796,5653.761829475085,0.005251187825573848
ECMTC,4800,100,99,204.70314890316365,4636.901529581632,0.005251187094444652
OLAR,4900,100,100,4888.265490089421,253511.4901493097,0.5790197024706552
ELASTIC,4900,100,100,4990.166785019516,271569.4881512229,0.876371629496582
FedAECS,4900,100,1,3088.340436272537,3088.340436272537,0.48112540496318795
MC²MKP,4900,100,99,204.70314890316365,4531.173843334308,0.005251187094444629
MEC,4900,100,99,123.54535270718891,5642.275718525613,0.0052511878255946205
ECMTC,4900,100,99,204.70314890316365,4531.173843334306,0.005251187094444629
OLAR,5000,100,100,4888.265490089421,254443.53071682196,0.5790197024706552
ELASTIC,5000,100,100,4981.558879390552,233226.34176789556,0.9024071387234673
FedAECS,5000,100,1,2181.0181933551253,2181.0181933551253,0.36211443063590315
MC²MKP,5000,100,99,204.70314890316365,4432.610950150785,0.005251187094444629
MEC,5000,100,99,123.54535270718891,5227.088091764233,0.005251187094412919
ECMTC,5000,100,99,204.70314890316365,4432.610950150784,0.005251187094444629
