
# Description of the Experiment:
#  - We generate the costs to up to 5000 tasks for 10 and 100 resources.
#  - All resources costs follow nlogn functions with RNG seeds starting at 100.
#  - Time costs were generated using uniformly distributed values ranging from 1 to 10.
#  - Energy costs were generated using uniformly distributed values ranging from 0.32 to 3.2.
#  - Accuracy costs were generated using uniformly distributed values ranging from 0.2 to 2.0 (then normalized).
#  - We schedule from 1000 to 5000 tasks in increments of 100.
#  - We run adapted versions of OLAR; MC²MKP; ELASTIC; and FedAECS; and
#    MEC and ECMTC schedulers.
#  - We use no lower or upper task assignment limits for resources.
#  - Every result is verified and logged to a CSV file.
Scheduler_Name,Num_Tasks,Num_Resources,Num_Selected_Resources,Makespan,Energy_Consumption,Training_Accuracy
MEC,4900,10,10,11357.8355938757,36302.9820354448,0.04916532386487405
ECMTC,4900,10,10,53283.026777046514,17364.29109927571,0.0002000056178453415
OLAR,5000,10,10,11634.118974026524,37156.198838280725,0.05029703462594372
ELASTIC,5000,10,10,29805.849221558772,50206.692853548615,0.07301487653587406
FedAECS,5000,10,1,230897.09495792774,73887.07038653689,0.6930354403039388
MC²MKP,5000,10,10,54500.429592468565,17761.814366610477,0.0002004782096584434
MEC,5000,10,10,11634.118974026524,37156.198838280725,0.05029703462594372
ECMTC,5000,10,10,54500.429592468565,17761.814366610477,0.0002004782096584434
OLAR,1000,100,100,105.82960030974563,3144.662768528052,0.00022681567651027776
ELASTIC,1000,100,100,244.34111820933407,4173.183707796372,0.0005795078022170386
FedAECS,1000,100,1,67899.87094728286,21727.958703130513,0.15019006765222787
MC²MKP,1000,100,100,2423.5854106734446,2003.9570797982387,3.272782233354658e-05
MEC,1000,100,100,105.82960030974563,3144.6627685280505,0.00022681567651027776
ECMTC,1000,100,100,2423.5854106734446,2003.9570797982385,3.272782233354658e-05
OLAR,1100,100,100,119.07564946469951,3574.6018494134864,0.0002268164377404952
ELASTIC,1100,100,100,277.27846897834746,4731.1195409251,0.0006582878982651497
FedAECS,1100,100,1,75726.49189988205,24232.47740796225,0.1661368807852429
MC²MKP,1100,100,100,2825.6756782400385,2233.718265399909,3.272782233354658e-05
MEC,1100,100,100,119.07564946469951,3574.601849413486,0.0002268164377404952
ECMTC,1100,100,100,2825.6756782400385,2233.7182653999084,3.272782233354658e-05
OLAR,1200,100,100,133.11401385988006,3992.8080865359725,0.00029060635092857396
ELASTIC,1200,100,100,311.1032940542968,5304.088572087666,0.0007391906699234202
FedAECS,1200,100,1,83642.7576809617,26765.682457907744,0.1820117451254015
MC²MKP,1200,100,100,3234.833179264118,2467.5125381014714,3.272782233354658e-05
MEC,1200,100,100,133.11401385988006,3992.808086535971,0.00029060635092857396
ECMTC,1200,100,100,3234.833179264118,2467.512538101471,3.272782233354658e-05
OLAR,1300,100,100,146.49077423240416,4434.219552146259,0.0002906063509285741
ELASTIC,1300,100,100,345.7423083406235,5890.849402675823,0.0008220408326953444
FedAECS,1300,100,1,91641.17345806486,29325.175506580752,0.19779942269611175
MC²MKP,1300,100,100,3650.2770263219463,2704.949024122292,3.272782233354658e-05
MEC,1300,100,100,146.49077423240416,4434.219552146257,0.0002906063509285741
ECMTC,1300,100,100,3650.2770263219463,2704.9490241222907,3.272782233354658e-05
OLAR,1400,100,100,161.27318335563808,4873.6044855826385,0.0003582471612999544
ELASTIC,1400,100,100,381.1333748124118,6490.349474667887,0.0009066897662251036
FedAECS,1400,100,1,99715.40207795464,31908.92866494548,0.21348788627090698
MC²MKP,1400,100,100,4094.0906200420736,2945.6672139792154,3.272782233354658e-05
MEC,1400,100,100,161.27318335563808,4873.6044855826385,0.0003582471612999544
ECMTC,1400,100,100,4094.0906200420736,2945.6672139792154,3.272782233354658e-05
OLAR,1500,100,100,175.38185114385837,5328.102364108889,0.0003582471612999544
ELASTIC,1500,100,100,417.2231456214722,7101.685112588141,0.0009930098722539975
FedAECS,1500,100,1,107860.0148550848,34515.204753627135,0.2290676214457193
MC²MKP,1500,100,100,4535.929882906427,3189.40176741326,3.272782233354658e-05
MEC,1500,100,100,175.38185114385837,5328.102364108887,0.0003582471612999544
ECMTC,1500,100,100,4535.929882906427,3189.40176741326,3.272782233354658e-05
OLAR,1600,100,100,189.33299222967986,5795.17875940464,0.00042920061180043537
ELASTIC,1600,100,100,453.9653238518893,7724.0720788537365,0.0010808904170588397
FedAECS,1600,100,1,116070.30915048203,37142.49892815425,0.24453110972416564
MC²MKP,1600,100,100,4990.544165626698,3435.946148870338,3.272782233354658e-05
MEC,1600,100,100,189.33299222967986,5795.17875940464,0.00042920061180043537
ECMTC,1600,100,100,4990.544165626698,3435.9461488703387,3.272782233354658e-05
OLAR,1700,100,100,204.31185377921858,6267.724676320257,0.0004292006118115572
ELASTIC,1700,100,100,491.319354642324,8356.823402296062,0.0011702344008568029
FedAECS,1700,100,1,124342.1717570178,39789.4949622457,0.2598724373434631
MC²MKP,1700,100,100,5442.1226713823025,3685.09380090381,3.272782233354658e-05
MEC,1700,100,100,204.31185377921858,6267.724676320256,0.0004292006118115572
ECMTC,1700,100,100,5442.1226713823025,3685.09380090381,3.272782233354658e-05
OLAR,1800,100,100,219.8131930500855,6746.08919244141,0.0005030601822751861
ELASTIC,1800,100,100,529.2494209613179,8999.332367292269,0.0012609561558843121
FedAECS,1800,100,1,132671.97455487138,42455.031857558846,0.27508699380902646
MC²MKP,1800,100,100,5921.682700624168,3936.638514605671,3.272782233354658e-05
MEC,1800,100,100,219.8131930500855,6746.089192441407,0.0005030601822751861
ECMTC,1800,100,100,5921.682700624168,3936.6385146056705,3.272782233354658e-05
OLAR,1900,100,100,235.3694796329296,7228.576518051558,0.0005030601822866473
ELASTIC,1900,100,100,567.7236603653172,9651.059246190476,0.0013529794730260353
FedAECS,1900,100,1,141056.49343554117,45138.07789937317,0.29017123591688276
MC²MKP,1900,100,100,6397.684346998877,4190.518652964956,3.272782233354658e-05
MEC,1900,100,100,235.3694796329296,7228.576518051558,0.0005030601822866473
ECMTC,1900,100,100,6397.684346998877,4190.518652964956,3.272782233354658e-05
