
# Description of the Experiment:
#  - We generate the costs to up to 2000 tasks for 100 resources.
#  - All resources costs follow linear functions with RNG seeds starting at 100.
#  - Time costs were generated using uniformly distributed values ranging from 1 to 10.
#  - Energy costs were generated using uniformly distributed values ranging from 0.32 to 3.2.
#  - Accuracy costs were generated using uniformly distributed values ranging from 0.2 to 2.0 (then normalized).
#  - We schedule from 200 to 2000 tasks in increments of 200.
#  - We run adapted versions of OLAR; MC²MKP; ELASTIC; and FedAECS; and
#    MEC and ECMTC schedulers.
#  - We use no lower or upper task assignment limits for resources.
#  - Each sample is composed of 5 executions of the schedulers.
#  - We get 20 samples for each pair (scheduler; tasks)
#  - The order of execution of the different schedulers is randomly defined.
#    We set shuffle seed at 1000 and increase it every time we need a new order.
#  - Every result is logged to a CSV file.
Scheduler_Name,Num_Tasks,Num_Resources,Execution_Time
MC²MKP,1000,100,67.23467158700805
FedAECS,1000,100,1.2498100889933994
ECMTC,1000,100,201.0843993419985
OLAR,1000,100,0.03188960000989027
FedAECS,1000,100,1.2263690319960006
OLAR,1000,100,0.030336247000377625
ELASTIC,1000,100,0.02716395699826535
MEC,1000,100,109.27015849199961
MC²MKP,1000,100,65.63065713198739
ECMTC,1000,100,201.53383450501133
ECMTC,1000,100,201.75319215099444
ELASTIC,1000,100,0.02680015099758748
MC²MKP,1000,100,66.4393278760108
OLAR,1000,100,0.03200616700632963
FedAECS,1000,100,1.2152761000033934
MEC,1000,100,108.5060695449938
MC²MKP,1000,100,66.02037663800002
ELASTIC,1000,100,0.027809926992631517
OLAR,1000,100,0.03219702999922447
ECMTC,1000,100,200.57982175301004
FedAECS,1000,100,1.2393784140003845
MEC,1000,100,108.083475566993
MC²MKP,1200,100,95.27568029399845
MEC,1200,100,156.62468421699305
ELASTIC,1200,100,0.026843333995202556
FedAECS,1200,100,1.5368374579993542
OLAR,1200,100,0.03721410701109562
ECMTC,1200,100,289.90306926298945
MC²MKP,1200,100,96.72537970499252
MEC,1200,100,157.25393833698763
ELASTIC,1200,100,0.026935718997265212
OLAR,1200,100,0.03860334699857049
FedAECS,1200,100,1.5438981500046793
ECMTC,1200,100,290.1607698459993
OLAR,1200,100,0.0375714620022336
ELASTIC,1200,100,0.027536383000551723
ECMTC,1200,100,291.10620466399996
FedAECS,1200,100,1.5456971819949104
MEC,1200,100,155.77946807300032
MC²MKP,1200,100,96.06596023800375
ECMTC,1200,100,288.021354239987
ELASTIC,1200,100,0.026701569004217163
OLAR,1200,100,0.03701279799861368
MEC,1200,100,155.71540234801068
MC²MKP,1200,100,94.05315112500102
FedAECS,1200,100,1.5205856920074439
FedAECS,1200,100,1.5228654220118187
ECMTC,1200,100,290.08319990300515
ELASTIC,1200,100,0.0271549700119067
OLAR,1200,100,0.038219119000132196
MEC,1200,100,156.6535575960006
MC²MKP,1200,100,94.60673917199892
ELASTIC,1200,100,0.026434087005327456
MEC,1200,100,156.79290662500716
FedAECS,1200,100,1.5161119399999734
ECMTC,1200,100,287.4132766559924
MC²MKP,1200,100,93.98214202400413
OLAR,1200,100,0.04097069600538816
MC²MKP,1200,100,93.63654202899488
MEC,1200,100,155.85092725900176
FedAECS,1200,100,1.5404633470170666
ELASTIC,1200,100,0.026965867000399157
OLAR,1200,100,0.03853241397882812
ECMTC,1200,100,289.033505970001
MEC,1200,100,155.9128955330234
FedAECS,1200,100,1.549610533984378
ECMTC,1200,100,289.3834742970066
MC²MKP,1200,100,94.76958461100003
ELASTIC,1200,100,0.02676652601803653
OLAR,1200,100,0.03757823401247151
ECMTC,1200,100,289.8662964779942
OLAR,1200,100,0.0365297690150328
MC²MKP,1200,100,97.02478500100551
FedAECS,1200,100,1.5081167760072276
MEC,1200,100,161.91862815700006
ELASTIC,1200,100,0.026841373008210212
MEC,1200,100,162.11958016399876
ELASTIC,1200,100,0.026622776000294834
FedAECS,1200,100,1.5123920610058121
MC²MKP,1200,100,94.76915102798375
OLAR,1200,100,0.037681765999877825
ECMTC,1200,100,290.36444891800056
OLAR,1200,100,0.03833700800896622
MEC,1200,100,161.93920160000562
ELASTIC,1200,100,0.027500258991494775
MC²MKP,1200,100,96.92839250000543
ECMTC,1200,100,290.46342277299846
FedAECS,1200,100,1.5317431169969495
ECMTC,1200,100,290.2357333310065
FedAECS,1200,100,1.497659794986248
OLAR,1200,100,0.03875048499321565
ELASTIC,1200,100,0.03141832799883559
MC²MKP,1200,100,95.0399749300268
MEC,1200,100,158.13945832601166
OLAR,1200,100,0.03872104999027215
ELASTIC,1200,100,0.028614893002668396
MC²MKP,1200,100,96.60552815598203
FedAECS,1200,100,1.5072675189876463
ECMTC,1200,100,288.43543586001033
MEC,1200,100,162.34164371702354
ELASTIC,1200,100,0.02660396200371906
OLAR,1200,100,0.03761160300928168
MC²MKP,1200,100,96.05065360901062
FedAECS,1200,100,1.5308603669982404
MEC,1200,100,161.16604010100127
ECMTC,1200,100,289.3059431540023
OLAR,1200,100,0.03724050798336975
ECMTC,1200,100,290.7579030650086
ELASTIC,1200,100,0.027001706999726593
MEC,1200,100,158.2641161439824
FedAECS,1200,100,1.5166131549922284
MC²MKP,1200,100,93.66514682999696
MC²MKP,1200,100,93.89740436998545
MEC,1200,100,161.4939927830128
ECMTC,1200,100,289.13726218399825
FedAECS,1200,100,1.5152205979975406
ELASTIC,1200,100,0.027016227977583185
OLAR,1200,100,0.03652255900669843
MC²MKP,1200,100,96.2365352550114
FedAECS,1200,100,1.5038000519853085
ECMTC,1200,100,288.0461812450085
ELASTIC,1200,100,0.02651560099911876
OLAR,1200,100,0.03716273501049727
MEC,1200,100,155.98190492100548
ECMTC,1200,100,287.9267912239884
OLAR,1200,100,0.036355150979943573
MC²MKP,1200,100,93.76811047398951
ELASTIC,1200,100,0.027224004996242
MEC,1200,100,155.72054755900172
FedAECS,1200,100,1.505778063001344
ECMTC,1200,100,288.29749827602063
OLAR,1200,100,0.03695385198807344
MC²MKP,1200,100,93.65820481200353
MEC,1200,100,155.83644916000776
ELASTIC,1200,100,0.0265460439841263
FedAECS,1200,100,1.5255599779775366
ECMTC,1200,100,287.11389815300936
ELASTIC,1200,100,0.026490785006899387
OLAR,1200,100,0.03809899400221184
FedAECS,1200,100,1.5461690419760998
MC²MKP,1200,100,93.46143896901049
MEC,1200,100,156.25070963898906
MC²MKP,1400,100,129.4836354989966
ELASTIC,1400,100,0.02699669700814411
OLAR,1400,100,0.045441794994985685
ECMTC,1400,100,390.26154881800176
MEC,1400,100,213.56663236400345
FedAECS,1400,100,1.8202497250167653
MEC,1400,100,212.12175928399665
OLAR,1400,100,0.042226059013046324
ELASTIC,1400,100,0.02650435801479034
FedAECS,1400,100,1.7734251749934629
MC²MKP,1400,100,130.0349004449963
ECMTC,1400,100,392.67626816700795
MEC,1400,100,214.18165218399372
ELASTIC,1400,100,0.026719955989392474
ECMTC,1400,100,391.6100675780035
OLAR,1400,100,0.04413929401198402
FedAECS,1400,100,1.7883712770126294
MC²MKP,1400,100,129.9083196510037
MC²MKP,1400,100,130.01662277602009
FedAECS,1400,100,1.7919809540035203
ELASTIC,1400,100,0.027250103012192994
ECMTC,1400,100,392.3607896910107
MEC,1400,100,213.9189378329902
OLAR,1400,100,0.0447638769983314
ELASTIC,1400,100,0.03022642998257652
MEC,1400,100,214.5738578439923
FedAECS,1400,100,1.784657480980968
ECMTC,1400,100,391.7723250850104
MC²MKP,1400,100,128.34941653700662
OLAR,1400,100,0.04432171900407411
MEC,1400,100,213.42995192101807
MC²MKP,1400,100,128.48575181901106
ELASTIC,1400,100,0.02716613598749973
FedAECS,1400,100,1.7798230320040602
OLAR,1400,100,0.044068613002309576
ECMTC,1400,100,390.6245293679822
MEC,1400,100,212.8674134640023
ECMTC,1400,100,389.9310494730016
ELASTIC,1400,100,0.026964880991727114
FedAECS,1400,100,1.804957916989224
MC²MKP,1400,100,128.58352814300451
OLAR,1400,100,0.04286332102492452
MEC,1400,100,214.01021487399703
OLAR,1400,100,0.04438001901144162
FedAECS,1400,100,1.8032379810174461
MC²MKP,1400,100,128.72171557802358
ECMTC,1400,100,391.6192843519966
ELASTIC,1400,100,0.02670193900121376
ELASTIC,1400,100,0.02703336699050851
FedAECS,1400,100,1.8122348570032045
ECMTC,1400,100,402.43123869400006
MEC,1400,100,213.76858088898007
MC²MKP,1400,100,129.37771525600692
OLAR,1400,100,0.04555845001596026
FedAECS,1400,100,1.787590536987409
MEC,1400,100,211.55557876898092
ECMTC,1400,100,398.50050702298176
OLAR,1400,100,0.04803453202475794
MC²MKP,1400,100,127.7049677449977
ELASTIC,1400,100,0.027119141013827175
FedAECS,1400,100,1.79846544098109
ELASTIC,1400,100,0.026961085008224472
MC²MKP,1400,100,127.37981540500186
MEC,1400,100,211.30689385498408
ECMTC,1400,100,402.030480240006
OLAR,1400,100,0.04252246502437629
MEC,1400,100,211.93169747298816
ELASTIC,1400,100,0.02749629900790751
FedAECS,1400,100,1.810544612002559
OLAR,1400,100,0.043472627992741764
ECMTC,1400,100,403.59189581801184
MC²MKP,1400,100,128.9146386049979
FedAECS,1400,100,1.7931303670047782
OLAR,1400,100,0.042926435999106616
ECMTC,1400,100,404.5500753710221
ELASTIC,1400,100,0.02752409499953501
MEC,1400,100,214.2426374980132
MC²MKP,1400,100,131.86335997100105
ECMTC,1400,100,405.13496370700886
MC²MKP,1400,100,128.3914080960094
OLAR,1400,100,0.043129897996550426
ELASTIC,1400,100,0.0282480790046975
FedAECS,1400,100,1.7901624439982697
MEC,1400,100,213.2655364969978
MC²MKP,1400,100,128.45623747300124
ECMTC,1400,100,403.1349613650236
ELASTIC,1400,100,0.026557492994470522
FedAECS,1400,100,1.8081708410172723
OLAR,1400,100,0.04288070401526056
MEC,1400,100,213.8045942110184
OLAR,1400,100,0.04601509901112877
ECMTC,1400,100,403.09022076200927
FedAECS,1400,100,1.79689570600749
ELASTIC,1400,100,0.02651477200561203
MC²MKP,1400,100,128.6491152679955
MEC,1400,100,213.45140491201892
OLAR,1400,100,0.04249612899729982
MC²MKP,1400,100,128.59136208400014
FedAECS,1400,100,1.8117603849968873
MEC,1400,100,213.3062200010172
ELASTIC,1400,100,0.026635520975105464
ECMTC,1400,100,404.5081754459825
MEC,1400,100,213.65246846398804
ELASTIC,1400,100,0.02611443499336019
MC²MKP,1400,100,129.0596441529924
ECMTC,1400,100,407.01393270198605
FedAECS,1400,100,1.8082128210226074
OLAR,1400,100,0.0451991879963316
ELASTIC,1400,100,0.027304935007123277
FedAECS,1400,100,1.7797909560031258
MEC,1400,100,213.76092362598865
MC²MKP,1400,100,129.88630996999564
OLAR,1400,100,0.042688455985626206
ECMTC,1400,100,404.29935181100154
FedAECS,1400,100,1.816975416004425
MEC,1400,100,211.94904514300288
ECMTC,1400,100,402.3401623609825
MC²MKP,1400,100,127.63849556300556
ELASTIC,1400,100,0.026427773002069443
OLAR,1400,100,0.044830906990682706
FedAECS,1600,100,2.097496656002477
ELASTIC,1600,100,0.026537352008745074
MC²MKP,1600,100,166.84094785599154
OLAR,1600,100,0.04836482901009731
ECMTC,1600,100,514.1873486449767
MEC,1600,100,277.653506519011
MC²MKP,1600,100,166.52420502100722
OLAR,1600,100,0.05037579502095468
ELASTIC,1600,100,0.027779741008998826
FedAECS,1600,100,2.060450132994447
ECMTC,1600,100,509.5837362750026
MEC,1600,100,276.7011088930012
MC²MKP,1600,100,167.27039126300951
FedAECS,1600,100,2.103560710005695
ELASTIC,1600,100,0.027634081023279577
OLAR,1600,100,0.048644726019119844
ECMTC,1600,100,515.6314236870094
MEC,1600,100,279.3770804149972
ELASTIC,1600,100,0.026846387016121298
MEC,1600,100,279.10875105301966
MC²MKP,1600,100,168.53882307800814
ECMTC,1600,100,517.1229639209923
OLAR,1600,100,0.04848431798745878
FedAECS,1600,100,2.092003928992199
MEC,1600,100,278.15399620399694
ECMTC,1600,100,516.8468171560089
FedAECS,1600,100,2.0838350859994534
OLAR,1600,100,0.04678122600307688
MC²MKP,1600,100,167.10406401599175
ELASTIC,1600,100,0.026566038985038176
MC²MKP,1600,100,166.74526660400443
ECMTC,1600,100,511.87820869399
ELASTIC,1600,100,0.026928695006063208
MEC,1600,100,277.0365227800212
OLAR,1600,100,0.049172755010658875
FedAECS,1600,100,2.0980723870161455
OLAR,1600,100,0.04964471000130288
ELASTIC,1600,100,0.026636104012141004
FedAECS,1600,100,2.0892177039931994
MEC,1600,100,279.21899516301346
ECMTC,1600,100,516.6325423989911
MC²MKP,1600,100,168.4730754129996
OLAR,1600,100,0.049224905989831313
ELASTIC,1600,100,0.026869052002439275
MC²MKP,1600,100,168.2893746009795
MEC,1600,100,278.93203691300005
ECMTC,1600,100,516.5052117299929
FedAECS,1600,100,2.100901317986427
FedAECS,1600,100,2.091036628000438
MEC,1600,100,278.88959423598135
ECMTC,1600,100,517.2307098799793
ELASTIC,1600,100,0.02668514198740013
OLAR,1600,100,0.0482778100122232
MC²MKP,1600,100,168.67022900600568
OLAR,1600,100,0.04860826500225812
MEC,1600,100,287.3115667470265
FedAECS,1600,100,2.0800383989990223
ECMTC,1600,100,516.7614988769928
ELASTIC,1600,100,0.026454142993316054
MC²MKP,1600,100,168.28539525100496
MC²MKP,1600,100,168.56169914701604
FedAECS,1600,100,2.0649992029939312
MEC,1600,100,280.2516025840014
ECMTC,1600,100,515.0503438329906
OLAR,1600,100,0.049370358989108354
ELASTIC,1600,100,0.02834511300898157
MEC,1600,100,279.96462333601085
FedAECS,1600,100,2.106965651997598
MC²MKP,1600,100,168.66593260300579
OLAR,1600,100,0.048167655011639
ECMTC,1600,100,515.8840053970052
ELASTIC,1600,100,0.026552480994723737
FedAECS,1600,100,2.0887676120037213
ELASTIC,1600,100,0.026549178001005203
MC²MKP,1600,100,168.16807051899377
MEC,1600,100,280.31057630700525
OLAR,1600,100,0.046770651009865105
ECMTC,1600,100,516.7361531280039
MC²MKP,1600,100,168.22079485701397
ELASTIC,1600,100,0.02632014299160801
MEC,1600,100,279.23557526699733
OLAR,1600,100,0.048878768022404984
FedAECS,1600,100,2.068457193992799
ECMTC,1600,100,513.2622526319756
OLAR,1600,100,0.048100999993039295
FedAECS,1600,100,2.0724702199804597
ECMTC,1600,100,519.0208842600114
MEC,1600,100,278.53459485198255
ELASTIC,1600,100,0.026602171012200415
MC²MKP,1600,100,168.06848608300788
ECMTC,1600,100,514.7736772850039
FedAECS,1600,100,2.083194562001154
MC²MKP,1600,100,169.2395008839958
ELASTIC,1600,100,0.02673080697422847
MEC,1600,100,278.49292607497773
OLAR,1600,100,0.04926425201119855
OLAR,1600,100,0.0500409769883845
MEC,1600,100,278.5526681400079
MC²MKP,1600,100,169.31769205999444
ELASTIC,1600,100,0.02655614001560025
FedAECS,1600,100,2.0945035689801443
ECMTC,1600,100,516.1971902610094
MEC,1600,100,279.13636737698107
OLAR,1600,100,0.04991494998103008
ELASTIC,1600,100,0.026843560015549883
MC²MKP,1600,100,169.95842075400287
FedAECS,1600,100,2.0699144460086245
ECMTC,1600,100,514.7722984569846
OLAR,1600,100,0.049020803009625524
ECMTC,1600,100,516.89293567001
MEC,1600,100,278.42274663600256
MC²MKP,1600,100,168.198446719005
FedAECS,1600,100,2.069586032012012
ELASTIC,1600,100,0.026231621974147856
MC²MKP,1600,100,168.42498298597638
FedAECS,1600,100,2.0681343830074184
OLAR,1600,100,0.04867627201019786
ELASTIC,1600,100,0.02724563400261104
MEC,1600,100,285.0712400210032
ECMTC,1600,100,517.2079411209852
MC²MKP,1800,100,212.71000483402167
ELASTIC,1800,100,0.027289480989566073
OLAR,1800,100,0.05935016297735274
ECMTC,1800,100,652.600392946013
MEC,1800,100,352.5648062110122
FedAECS,1800,100,2.4744052780151833
ELASTIC,1800,100,0.026347979001002386
ECMTC,1800,100,647.5041843389918
MC²MKP,1800,100,211.27783221701975
FedAECS,1800,100,2.361456588987494
MEC,1800,100,354.21428828901844
OLAR,1800,100,0.056465653993654996
OLAR,1800,100,0.05681573401670903
FedAECS,1800,100,2.371247406990733
MC²MKP,1800,100,213.04817420101608
ECMTC,1800,100,655.2337936240074
MEC,1800,100,353.4118341259891
ELASTIC,1800,100,0.02669908499228768
MEC,1800,100,353.46224073600024
OLAR,1800,100,0.05393215999356471
MC²MKP,1800,100,212.48647527300636
ELASTIC,1800,100,0.02709214700735174
FedAECS,1800,100,2.367188547999831
ECMTC,1800,100,651.3352287669841
FedAECS,1800,100,2.354349386994727
MC²MKP,1800,100,213.80301631899783
OLAR,1800,100,0.05360588899930008
ECMTC,1800,100,657.051669263019
MEC,1800,100,353.83433518500533
ELASTIC,1800,100,0.026524127984885126
OLAR,1800,100,0.05459316002088599
MC²MKP,1800,100,212.76635071801138
FedAECS,1800,100,2.368945984984748
ELASTIC,1800,100,0.02686878200620413
MEC,1800,100,353.7397686940094
ECMTC,1800,100,652.0179247460037
OLAR,1800,100,0.057745046011405066
ELASTIC,1800,100,0.026845062006032094
MC²MKP,1800,100,214.52173940301873
ECMTC,1800,100,656.2710889489972
MEC,1800,100,353.3303320639825
FedAECS,1800,100,2.3944813270063605
MC²MKP,1800,100,214.2032018280006
OLAR,1800,100,0.055915945005835965
ELASTIC,1800,100,0.02646843099500984
ECMTC,1800,100,649.3272682300012
FedAECS,1800,100,2.3612294780032244
MEC,1800,100,353.30478460900486
ELASTIC,1800,100,0.02675711500342004
ECMTC,1800,100,650.9651128420082
OLAR,1800,100,0.054392594000091776
MEC,1800,100,352.5294443340099
FedAECS,1800,100,2.374530945002334
MC²MKP,1800,100,214.06363526300993
OLAR,1800,100,0.05979200699948706
ECMTC,1800,100,654.7749116799969
MC²MKP,1800,100,213.0671964820067
ELASTIC,1800,100,0.026402727991808206
MEC,1800,100,352.4407602629799
FedAECS,1800,100,2.372042381000938
MEC,1800,100,352.30236343998695
OLAR,1800,100,0.05537850598921068
ELASTIC,1800,100,0.026715943007729948
FedAECS,1800,100,2.3518868109968025
MC²MKP,1800,100,212.59431920800125
ECMTC,1800,100,651.4683489619929
FedAECS,1800,100,2.363400664005894
OLAR,1800,100,0.055604722001589835
ELASTIC,1800,100,0.0291201290092431
MC²MKP,1800,100,212.5296547219914
MEC,1800,100,352.5850934489863
ECMTC,1800,100,652.7622813269845
OLAR,1800,100,0.056360926013439894
MEC,1800,100,353.8953343539906
ELASTIC,1800,100,0.027034167986130342
MC²MKP,1800,100,212.4305214289925
FedAECS,1800,100,2.3772743490117136
ECMTC,1800,100,648.9234469899966
ELASTIC,1800,100,0.02705356400110759
OLAR,1800,100,0.054676682979334146
ECMTC,1800,100,653.1725996189925
MEC,1800,100,353.1094041269971
FedAECS,1800,100,2.346341708995169
MC²MKP,1800,100,215.03564941702643
ECMTC,1800,100,653.0162429570046
OLAR,1800,100,0.05495567200705409
FedAECS,1800,100,2.369284079002682
ELASTIC,1800,100,0.026677248009946197
MEC,1800,100,350.1422126950056
MC²MKP,1800,100,211.32285292900633
MC²MKP,1800,100,211.0810625150043
ECMTC,1800,100,649.7371071979869
ELASTIC,1800,100,0.028621830977499485
FedAECS,1800,100,2.3877097009972204
OLAR,1800,100,0.05439734199899249
MEC,1800,100,350.11168502800865
ECMTC,1800,100,649.9481160250143
FedAECS,1800,100,2.3869918329874054
OLAR,1800,100,0.05615000499528833
MEC,1800,100,353.28340321898577
ELASTIC,1800,100,0.028476201987359673
MC²MKP,1800,100,212.68210225901566
MEC,1800,100,352.508863983996
FedAECS,1800,100,2.3927233300055377
OLAR,1800,100,0.052365376002853736
ELASTIC,1800,100,0.026536057994235307
ECMTC,1800,100,653.4453072100005
MC²MKP,1800,100,212.7410540569981
MEC,1800,100,352.57925065699965
MC²MKP,1800,100,212.88884309498826
ECMTC,1800,100,653.9395828470006
FedAECS,1800,100,2.3602640770259313
ELASTIC,1800,100,0.026926328020635992
OLAR,1800,100,0.055305617017438635
ECMTC,1800,100,651.7171209030203
MEC,1800,100,353.2421540929936
ELASTIC,1800,100,0.026586282008793205
MC²MKP,1800,100,213.85396654496435
FedAECS,1800,100,2.3792040569824167
OLAR,1800,100,0.055873174977023154
OLAR,2000,100,0.06151566299377009
MC²MKP,2000,100,262.9069625160191
FedAECS,2000,100,2.644251305027865
ELASTIC,2000,100,0.02740976301720366
MEC,2000,100,437.8059563499992
ECMTC,2000,100,805.9689313680283
MEC,2000,100,444.13811282097595
MC²MKP,2000,100,268.9505433650338
FedAECS,2000,100,2.6479533230303787
ELASTIC,2000,100,0.026753165991976857
ECMTC,2000,100,807.1075149390381
OLAR,2000,100,0.06187909498112276
MEC,2000,100,435.6571877539973
MC²MKP,2000,100,272.01768543501385
ELASTIC,2000,100,0.026890651031862944
OLAR,2000,100,0.0647892719716765
FedAECS,2000,100,2.6823187270201743
ECMTC,2000,100,953.8179803219973
MEC,2000,100,504.3477063649916
ELASTIC,2000,100,0.030801788961980492
MC²MKP,2000,100,314.3059028380085
OLAR,2000,100,0.0668430450023152
FedAECS,2000,100,3.5281714079901576
ECMTC,2000,100,940.0372754500131
MEC,2000,100,514.9621320540318
FedAECS,2000,100,3.5657985209836625
OLAR,2000,100,0.07274659600807354
MC²MKP,2000,100,304.86935099901166
ELASTIC,2000,100,0.03020591102540493
ECMTC,2000,100,969.0385266719968
ECMTC,2000,100,807.9219956130255
MC²MKP,2000,100,269.51551331504015
FedAECS,2000,100,2.694011032988783
OLAR,2000,100,0.06215525104198605
ELASTIC,2000,100,0.029270445986185223
MEC,2000,100,446.8431396880187
MEC,2000,100,446.36571051500505
ELASTIC,2000,100,0.026847706991247833
ECMTC,2000,100,808.9772487800219
OLAR,2000,100,0.06098277302226052
FedAECS,2000,100,2.776895828952547
MC²MKP,2000,100,266.34925450896844
MC²MKP,2000,100,269.25024532404495
MEC,2000,100,437.43884873000206
FedAECS,2000,100,2.662771848961711
ELASTIC,2000,100,0.026863740000408143
ECMTC,2000,100,804.056714863982
OLAR,2000,100,0.0631356380181387
ELASTIC,2000,100,0.0281020529801026
OLAR,2000,100,0.06965276697883382
ECMTC,2000,100,807.9261076779803
MC²MKP,2000,100,265.0033221770427
FedAECS,2000,100,2.7016976019949652
MEC,2000,100,432.094342914992
ECMTC,2000,100,797.617687972961
MC²MKP,2000,100,260.6435725319898
OLAR,2000,100,0.06248909200076014
FedAECS,2000,100,2.685436606989242
MEC,2000,100,443.31733314099256
ELASTIC,2000,100,0.02719110099133104
FedAECS,2000,100,2.6974005610099994
MC²MKP,2000,100,262.9511364779901
ELASTIC,2000,100,0.026749351993203163
ECMTC,2000,100,805.0846198720392
OLAR,2000,100,0.062004243955016136
MEC,2000,100,437.766916552966
FedAECS,2000,100,2.688982086023316
OLAR,2000,100,0.06467307696584612
ELASTIC,2000,100,0.027299190987832844
MC²MKP,2000,100,264.5421848690021
ECMTC,2000,100,801.4307786520221
MEC,2000,100,435.6381536429981
MEC,2000,100,443.25121166801546
ELASTIC,2000,100,0.027208383020479232
MC²MKP,2000,100,264.5987597340136
OLAR,2000,100,0.06423568195896223
ECMTC,2000,100,805.2328379629762
FedAECS,2000,100,2.67216484999517
MEC,2000,100,447.5528183209826
MC²MKP,2000,100,262.78084170498187
OLAR,2000,100,0.061707445012871176
FedAECS,2000,100,2.686132044007536
ELASTIC,2000,100,0.02763850102201104
ECMTC,2000,100,809.8022397210007
FedAECS,2000,100,2.695872128009796
ECMTC,2000,100,808.9008893869468
MEC,2000,100,436.95461910101585
ELASTIC,2000,100,0.026351489999797195
MC²MKP,2000,100,263.2330323299975
OLAR,2000,100,0.06172219000291079
FedAECS,2000,100,2.723386801953893
ECMTC,2000,100,806.3078909989563
MEC,2000,100,439.2220511700143
OLAR,2000,100,0.06874228100059554
MC²MKP,2000,100,269.3661817769753
ELASTIC,2000,100,0.028837824007496238
ECMTC,2000,100,808.790352320997
MEC,2000,100,437.3300048150122
MC²MKP,2000,100,265.6819637679728
ELASTIC,2000,100,0.027885882009286433
OLAR,2000,100,0.06384395301574841
FedAECS,2000,100,2.679768920992501
MEC,2000,100,451.1114292519633
FedAECS,2000,100,2.676352297014091
OLAR,2000,100,0.06393070699414238
MC²MKP,2000,100,269.0783556009992
ECMTC,2000,100,810.5284552900121
ELASTIC,2000,100,0.027215660025831312
ECMTC,2000,100,805.5367657199968
MEC,2000,100,437.2973062089877
FedAECS,2000,100,2.70826369500719
MC²MKP,2000,100,262.57589067699155
OLAR,2000,100,0.06471262499690056
ELASTIC,2000,100,0.026976789988111705
ELASTIC,2000,100,0.02631375502096489
MEC,2000,100,435.1404353789985
MC²MKP,2000,100,269.164398606983
OLAR,2000,100,0.06114599102875218
FedAECS,2000,100,2.694013611995615
ECMTC,2000,100,806.1354206739925
